,Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
2506,1377067631,2,5851.998636,58.51998636,1.0,2097152.0,125828.0,0.0666666666666666,1.6,3.4,1.8666666666666667
2507,1377067931,2,5851.998636,58.51998636,1.0,2097152.0,116041.06666666668,0.0666666666666666,1.4,3.4,1.7333333333333334
2508,1377068231,2,5851.998636,58.51998636,1.0,2097152.0,139809.33333333337,3.6,1.6666666666666667,12.2,2.7333333333333334
2509,1377068531,2,5851.998636,58.51998636,1.0,2097152.0,171964.8,1.2666666666666666,1.2666666666666666,3.933333333333333,1.8
2510,1377068831,2,5851.998636,58.51998636,1.0,2097152.0,144002.66666666663,1.1333333333333333,1.4,4.066666666666666,2.0
2511,1377069131,2,5851.998636,58.51998636,1.0,2097152.0,138410.4,1.933333333333333,1.2666666666666666,12.333333333333336,2.466666666666667
2512,1377069432,2,5851.998636,58.51998636,1.0,2097152.0,166372.53333333333,0.7333333333333333,0.4666666666666667,3.866666666666666,1.933333333333333
2513,1377069732,2,5851.998636,58.51998636,1.0,2097152.0,188741.6,0.0666666666666666,1.2,3.533333333333333,1.7333333333333334
2514,1377070032,2,5851.998636,58.51998636,1.0,2097152.0,174761.06666666668,2.6,2.2,4.2,2.066666666666667
2515,1377070332,2,5851.998636,58.51998636,1.0,2097152.0,197129.6,0.6666666666666666,0.6,3.933333333333333,2.0
2516,1377070632,2,5851.998636,58.51998636,1.0,2097152.0,169169.06666666668,0.6666666666666666,1.5333333333333334,3.866666666666666,2.0
2517,1377070932,2,5851.998636,56.569320148,0.9666666666666668,2097152.0,187344.26666666663,0.4666666666666667,5.533333333333332,3.733333333333333,1.8666666666666667
2518,1377071232,2,5851.998636,58.51998636,1.0,2097152.0,171964.8,0.0666666666666666,2.066666666666667,3.8,1.7333333333333334
2519,1377071532,2,5851.998636,58.51998636,1.0,2097152.0,159382.4,2.2666666666666666,1.2666666666666666,4.133333333333334,2.066666666666667
2520,1377071832,2,5851.998636,58.51998636,1.0,2097152.0,209712.8,2.7333333333333334,1.3333333333333333,3.933333333333333,1.8666666666666667
2521,1377072132,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,180353.6,0.1333333333333333,133.13333333333333,139.33333333333334,6.866666666666666
2522,1377072432,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,160779.73333333337,2.533333333333333,1.5333333333333334,12.666666666666664,2.7333333333333334
2523,1377072732,2,5851.998636,58.51998636,1.0,2097152.0,192936.26666666663,0.0666666666666666,0.8666666666666667,4.0,1.8
2524,1377073032,2,5851.998636,58.51998636,1.0,2097152.0,150993.33333333337,0.4,1.2,4.533333333333333,2.066666666666667
2525,1377073332,2,5851.998636,58.51998636,1.0,2097152.0,160779.73333333337,0.4,1.2666666666666666,4.2,1.7333333333333334
2526,1377073632,2,5851.998636,64.37198499600001,1.1,2097152.0,170566.13333333333,2.466666666666667,3.333333333333333,4.133333333333334,1.8666666666666667
2527,1377073932,2,5851.998636,58.51998636,1.0,2097152.0,222295.2,1.6666666666666667,0.8,4.2,1.7333333333333334
2528,1377074232,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,185945.06666666668,2.066666666666667,147.79999999999995,151.0,6.333333333333332
2529,1377074532,2,5851.998636,154.10263074800002,2.6333333333333333,2097152.0,378883.7333333333,746.1333333333333,1011.8666666666668,1029.9333333333334,33.46666666666667
2530,1377074832,2,5851.998636,146.29996590000005,2.5,2097152.0,931133.6,0.9333333333333332,985.8666666666668,1024.0666666666666,33.2
2531,1377075132,2,5851.998636,99.483976812,1.7,2097152.0,566228.8,43.13333333333333,998.5333333333332,1036.2,33.53333333333333
2532,1377075432,2,5851.998636,99.483976812,1.7,2097152.0,444594.4,2.8666666666666667,996.2,1034.9333333333334,33.266666666666666
2533,1377075732,2,5851.998636,101.434643024,1.7333333333333334,2097152.0,419428.0,0.0666666666666666,1003.0,1042.0666666666666,33.73333333333333
2534,1377076032,2,5851.998636,138.497301052,2.3666666666666667,2097152.0,541063.2,4.2,1665.1333333333332,1736.8,59.4
2535,1377076332,2,5851.998636,76.075982268,1.3,2097152.0,427816.8,3.2,242.53333333333333,251.13333333333333,9.266666666666667
2536,1377076632,2,5851.998636,58.51998636,1.0,2097152.0,251656.0,1.5333333333333334,1.3333333333333333,3.866666666666666,2.0
2537,1377076932,2,5851.998636,58.51998636,1.0,2097152.0,171964.8,0.4666666666666667,1.2,3.933333333333333,1.8
2538,1377077232,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,197129.6,16.733333333333334,2.6666666666666665,4.333333333333333,2.066666666666667
2539,1377077532,2,5851.998636,58.51998636,1.0,2097152.0,198527.7333333333,0.1333333333333333,0.8,4.066666666666666,2.0
2540,1377077832,2,5851.998636,58.51998636,1.0,2097152.0,209712.8,1.2666666666666666,16.6,3.6666666666666665,1.7333333333333334
2541,1377078132,2,5851.998636,58.51998636,1.0,2097152.0,163576.8,1.7333333333333334,2.0,12.733333333333333,2.8
2542,1377078432,2,5851.998636,58.51998636,1.0,2097152.0,137013.06666666668,0.2,5.0,3.8,1.8
2543,1377078732,2,5851.998636,58.51998636,1.0,2097152.0,131420.53333333333,0.1333333333333333,1.2666666666666666,12.6,2.8
2544,1377079032,2,5851.998636,58.51998636,1.0,2097152.0,152391.73333333337,0.3333333333333333,1.5333333333333334,4.266666666666667,2.1333333333333333
2545,1377079332,2,5851.998636,58.51998636,1.0,2097152.0,155188.8,0.0666666666666666,1.8,3.733333333333333,1.6666666666666667
2546,1377079632,2,5851.998636,58.51998636,1.0,2097152.0,150993.6,0.1333333333333333,0.8666666666666667,12.8,2.6666666666666665
2547,1377079932,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,184547.2,5.4,0.8666666666666667,3.933333333333333,1.933333333333333
2548,1377080232,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,116041.06666666668,0.9333333333333332,1.4,4.466666666666667,2.066666666666667
2549,1377080532,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,145401.06666666668,3.6666666666666665,1.2,4.4,2.0
2550,1377080832,2,5851.998636,58.51998636,1.0,2097152.0,188741.6,3.4,3.1333333333333333,4.333333333333333,2.0
2551,1377081132,2,5851.998636,58.51998636,1.0,2097152.0,170566.66666666663,2.1333333333333333,1.6,4.466666666666667,2.0
2552,1377081432,2,5851.998636,58.51998636,1.0,2097152.0,153789.86666666667,2.0,0.9333333333333332,4.4,2.0
2553,1377081732,2,5851.998636,52.66798772400001,0.9,2097152.0,146799.2,0.8,0.9333333333333332,3.2666666666666666,1.5333333333333334
2554,1377082032,2,5851.998636,58.51998636,1.0,2097152.0,142605.6,0.5333333333333333,1.1333333333333333,4.133333333333334,1.8666666666666667
2555,1377082332,2,5851.998636,58.51998636,1.0,2097152.0,174761.06666666668,0.8666666666666667,2.466666666666667,3.866666666666666,1.933333333333333
2556,1377082632,2,5851.998636,58.51998636,1.0,2097152.0,155188.8,1.7333333333333334,1.6,4.466666666666667,2.066666666666667
2557,1377082932,2,5851.998636,58.51998636,1.0,2097152.0,180353.6,0.2,0.8666666666666667,4.2,2.1333333333333333
2558,1377083232,2,5851.998636,58.51998636,1.0,2097152.0,142604.8,0.1333333333333333,1.0666666666666669,4.0,2.1333333333333333
2559,1377083532,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,163576.8,0.2,0.8666666666666667,4.133333333333334,2.2
2560,1377083832,2,5851.998636,58.51998636,1.0,2097152.0,176158.4,0.1333333333333333,1.2,4.2,2.2
2561,1377084132,2,5851.998636,58.51998636,1.0,2097152.0,176158.4,0.9333333333333332,0.9333333333333332,4.266666666666667,2.2
2562,1377084432,2,5851.998636,58.51998636,1.0,2097152.0,176158.4,2.466666666666667,2.2666666666666666,4.2,2.2
2563,1377084732,2,5851.998636,58.51998636,1.0,2097152.0,117439.2,0.1333333333333333,1.1333333333333333,4.133333333333334,2.2
2564,1377085032,2,5851.998636,58.51998636,1.0,2097152.0,130022.4,0.2,1.0666666666666669,4.2,2.2666666666666666
2565,1377085332,2,5851.998636,58.51998636,1.0,2097152.0,152391.73333333337,0.1333333333333333,5.066666666666666,4.066666666666666,2.066666666666667
2566,1377085632,2,5851.998636,58.51998636,1.0,2097152.0,130022.4,0.1333333333333333,1.2,12.533333333333331,2.7333333333333334
2567,1377085932,2,5851.998636,58.51998636,1.0,2097152.0,146799.2,1.0,1.1333333333333333,3.933333333333333,2.1333333333333333
2568,1377086232,2,5851.998636,58.51998636,1.0,2097152.0,178954.66666666663,1.2666666666666666,1.2,12.866666666666667,2.7333333333333334
2569,1377086532,2,5851.998636,64.37198499600001,1.1,2097152.0,199925.86666666667,1.0,134.13333333333333,139.66666666666666,7.2666666666666675
2570,1377086832,2,5851.998636,58.51998636,1.0,2097152.0,198528.8,0.2666666666666666,0.6666666666666666,4.266666666666667,2.066666666666667
2571,1377087132,2,5851.998636,58.51998636,1.0,2097152.0,181751.7333333333,1.4,1.1333333333333333,4.133333333333334,2.0
2572,1377087432,2,5851.998636,58.51998636,1.0,2097152.0,159383.2,3.333333333333333,0.7333333333333333,4.2,2.0
2573,1377087732,2,5851.998636,58.51998636,1.0,2097152.0,170565.86666666667,2.2666666666666666,0.8666666666666667,4.2,2.0
2574,1377088032,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,208313.86666666667,1.4,4.066666666666666,4.066666666666666,2.066666666666667
2575,1377088332,2,5851.998636,58.51998636,1.0,2097152.0,191537.6,0.1333333333333333,1.7333333333333334,4.2,2.0
2576,1377088633,2,5851.998636,58.51998636,1.0,2097152.0,177557.33333333337,0.1333333333333333,1.0666666666666669,4.133333333333334,2.0
2577,1377088933,2,5851.998636,58.51998636,1.0,2097152.0,208313.86666666667,0.2,1.0666666666666669,4.266666666666667,2.0
2578,1377089233,2,5851.998636,97.5333106,1.6666666666666663,2097152.0,246064.26666666663,4.466666666666667,900.0,940.2,30.66666666666667
2579,1377089533,2,5851.998636,103.385309236,1.7666666666666666,2097152.0,355115.7333333333,3.733333333333333,1018.3333333333336,1059.4,34.2
2580,1377089833,2,5851.998636,107.28664166,1.8333333333333333,2097152.0,355115.46666666673,4.333333333333333,1019.2666666666668,1060.0666666666666,34.333333333333336
2581,1377090133,2,5851.998636,107.28664166,1.8333333333333333,2097152.0,383077.33333333326,3.6666666666666665,1003.4666666666666,1043.2,33.8
2582,1377090433,2,5851.998636,144.349299688,2.466666666666667,2097152.0,416631.46666666673,4.333333333333333,1709.8000000000004,1776.666666666667,59.53333333333333
2583,1377090733,2,5851.998636,138.497301052,2.3666666666666667,2097152.0,599784.2666666667,10.466666666666669,1008.8666666666668,1046.2666666666669,34.0
2584,1377091033,2,5851.998636,76.075982268,1.3,2097152.0,437603.7333333333,4.466666666666667,369.06666666666666,382.26666666666665,13.6
2585,1377091333,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,265637.6,1.8666666666666667,1.0666666666666669,4.2,2.0
2586,1377091633,2,5851.998636,58.51998636,1.0,2097152.0,185945.06666666668,12.133333333333333,1.8666666666666667,4.066666666666666,2.0
2587,1377091933,2,5851.998636,58.51998636,1.0,2097152.0,149596.26666666663,0.5333333333333333,4.2,4.133333333333334,2.0
2588,1377092233,2,5851.998636,58.51998636,1.0,2097152.0,148198.13333333333,1.4666666666666666,1.2666666666666666,4.133333333333334,2.1333333333333333
2589,1377092533,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,199926.66666666663,8.933333333333334,1.933333333333333,4.2,2.1333333333333333
2590,1377092833,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,206917.06666666668,0.9333333333333332,1.6666666666666667,4.2,2.2666666666666666
2591,1377093133,2,5851.998636,58.51998636,1.0,2097152.0,160780.53333333333,0.2,0.5333333333333333,4.333333333333333,2.066666666666667
2592,1377093433,2,5851.998636,58.51998636,1.0,2097152.0,164974.66666666663,1.7333333333333334,2.333333333333333,4.333333333333333,2.0
2593,1377093733,2,5851.998636,64.37198499600001,1.1,2097152.0,197129.6,0.2,0.6666666666666666,4.266666666666667,2.0
2594,1377094033,2,5851.998636,64.37198499600001,1.1,2097152.0,178956.0,0.2666666666666666,0.8666666666666667,4.133333333333334,1.8666666666666667
2595,1377094333,2,5851.998636,58.51998636,1.0,2097152.0,185945.6,0.2,0.6666666666666666,4.133333333333334,1.8666666666666667
2596,1377094633,2,5851.998636,58.51998636,1.0,2097152.0,146799.73333333337,0.6666666666666666,1.5333333333333334,4.133333333333334,1.8
2597,1377094933,2,5851.998636,58.51998636,1.0,2097152.0,162177.86666666667,0.4666666666666667,0.9333333333333332,4.133333333333334,1.933333333333333
2598,1377095233,2,5851.998636,58.51998636,1.0,2097152.0,169168.8,2.0,2.2,4.0,1.8666666666666667
2599,1377095533,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,204120.26666666663,1.0,0.7333333333333333,4.066666666666666,1.7333333333333334
2600,1377095833,2,5851.998636,58.51998636,1.0,2097152.0,163575.73333333337,1.3333333333333333,1.2,4.266666666666667,1.7333333333333334
2601,1377096133,2,5851.998636,58.51998636,1.0,2097152.0,137013.06666666668,0.9333333333333332,1.5333333333333334,4.133333333333334,1.8
2602,1377096433,2,5851.998636,60.470652572,1.0333333333333332,2097152.0,125828.0,2.2666666666666666,1.1333333333333333,4.066666666666666,1.7333333333333334
2603,1377096733,2,5851.998636,58.51998636,1.0,2097152.0,130022.4,1.4,0.8666666666666667,4.0,1.933333333333333
2604,1377097033,2,5851.998636,58.51998636,1.0,2097152.0,149596.26666666663,4.2,2.066666666666667,4.066666666666666,1.8
2605,1377097333,2,5851.998636,58.51998636,1.0,2097152.0,135614.93333333332,0.4,0.9333333333333332,4.066666666666666,1.8666666666666667
2606,1377097633,2,5851.998636,58.51998636,1.0,2097152.0,170566.4,2.333333333333333,2.6666666666666665,4.133333333333334,1.933333333333333
2607,1377097933,2,5851.998636,58.51998636,1.0,2097152.0,202722.13333333333,0.9333333333333332,1.5333333333333334,4.066666666666666,2.0
2608,1377098234,2,5851.998636,58.51998636,1.0,2097152.0,164974.13333333333,0.1333333333333333,0.8666666666666667,4.133333333333334,2.066666666666667
2609,1377098534,2,5851.998636,64.37198499600001,1.1,2097152.0,157983.46666666667,0.2,1.2666666666666666,4.266666666666667,2.2666666666666666
2610,1377098834,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,187343.2,0.1333333333333333,2.7333333333333334,4.133333333333334,2.2
2611,1377099134,2,5851.998636,58.51998636,1.0,2097152.0,157984.0,0.2,0.6666666666666666,4.066666666666666,2.066666666666667
2612,1377099434,2,5851.998636,58.51998636,1.0,2097152.0,163576.26666666663,0.4,0.6,4.0,1.933333333333333
2613,1377099734,2,5851.998636,58.51998636,1.0,2097152.0,174761.06666666668,0.6,1.1333333333333333,4.133333333333334,2.066666666666667
2614,1377100034,2,5851.998636,58.51998636,1.0,2097152.0,176160.0,0.3333333333333333,0.6666666666666666,4.2,2.1333333333333333
2615,1377100334,2,5851.998636,58.51998636,1.0,2097152.0,225092.8,1.4,1.1333333333333333,4.0,1.933333333333333
2616,1377100634,2,5851.998636,58.51998636,1.0,2097152.0,164974.66666666663,2.933333333333333,0.7333333333333333,4.066666666666666,2.0
2617,1377100934,2,5851.998636,64.37198499600001,1.1,2097152.0,257249.33333333328,1.0,147.93333333333334,139.53333333333333,7.0
2618,1377101234,2,5851.998636,58.51998636,1.0,2097152.0,202723.2,0.3333333333333333,4.266666666666667,4.133333333333334,2.0
2619,1377101534,2,5851.998636,58.51998636,1.0,2097152.0,185945.6,0.8666666666666667,0.8,4.0,2.0
2620,1377101834,2,5851.998636,58.51998636,1.0,2097152.0,124429.86666666668,1.0666666666666669,0.6,4.0,2.0
2621,1377102134,2,5851.998636,58.51998636,1.0,2097152.0,153790.66666666663,0.1333333333333333,1.2,4.2,1.933333333333333
2622,1377102434,2,5851.998636,58.51998636,1.0,2097152.0,184547.2,2.6,2.2,4.266666666666667,2.066666666666667
2623,1377102734,2,5851.998636,58.51998636,1.0,2097152.0,201323.7333333333,0.2,2.2666666666666666,4.133333333333334,2.0
2624,1377103034,2,5851.998636,58.51998636,1.0,2097152.0,142605.6,2.0,1.933333333333333,4.2,2.0
2625,1377103334,2,5851.998636,66.322651208,1.1333333333333333,2097152.0,222295.2,2.6,322.2,334.0,12.2
2626,1377103634,2,5851.998636,89.730645752,1.5333333333333334,2097152.0,348126.13333333336,4.533333333333333,940.4666666666668,978.0,31.6
2627,1377103934,2,5851.998636,97.5333106,1.6666666666666663,2097152.0,378883.2,4.333333333333333,941.8666666666666,979.8666666666668,31.66666666666667
2628,1377104234,2,5851.998636,91.681311964,1.5666666666666669,2097152.0,390068.53333333327,4.466666666666667,937.0,972.3333333333336,31.2
2629,1377104534,2,5851.998636,95.582644388,1.6333333333333335,2097152.0,398456.0,9.733333333333333,953.8,989.9333333333332,31.93333333333333
2630,1377104834,2,5851.998636,136.54663484,2.333333333333333,2097152.0,584403.4666666667,4.266666666666667,1605.1999999999996,1669.1333333333334,56.33333333333334
2631,1377105134,2,5851.998636,93.63197817600002,1.6,2097152.0,468362.66666666674,4.466666666666667,928.8,966.5333333333332,31.33333333333333
2632,1377105434,2,5851.998636,74.125316056,1.2666666666666666,2097152.0,381679.46666666673,3.933333333333333,409.53333333333336,424.73333333333335,14.8
2633,1377105735,2,5851.998636,58.51998636,1.0,2097152.0,212509.3333333333,3.866666666666666,0.8666666666666667,4.333333333333333,2.0
2634,1377106035,2,5851.998636,58.51998636,1.0,2097152.0,176160.0,14.933333333333335,2.6,4.333333333333333,2.0
2635,1377106335,2,5851.998636,58.51998636,1.0,2097152.0,181752.0,1.933333333333333,0.8,4.333333333333333,2.0
2636,1377106635,2,5851.998636,58.51998636,1.0,2097152.0,148197.33333333337,1.2,0.8,4.333333333333333,2.0
2637,1377106935,2,5851.998636,58.51998636,1.0,2097152.0,156585.33333333337,0.1333333333333333,1.2666666666666666,4.333333333333333,2.0
2638,1377107235,2,5851.998636,58.51998636,1.0,2097152.0,166373.33333333337,0.4666666666666667,0.8666666666666667,4.333333333333333,2.0
2639,1377107535,2,5851.998636,58.51998636,1.0,2097152.0,155188.8,1.2666666666666666,4.066666666666666,4.333333333333333,2.0
2640,1377107835,2,5851.998636,58.51998636,1.0,2097152.0,152392.53333333333,3.1333333333333333,1.4,4.333333333333333,2.0
2641,1377108135,2,5851.998636,58.51998636,1.0,2097152.0,167769.86666666667,1.2666666666666666,0.8,4.4,2.0
2642,1377108435,2,5851.998636,58.51998636,1.0,2097152.0,192936.0,1.4666666666666666,0.9333333333333332,4.4,2.0
2643,1377108735,2,5851.998636,58.51998636,1.0,2097152.0,197129.6,3.866666666666666,3.466666666666667,4.333333333333333,2.0
2644,1377109035,2,5851.998636,58.51998636,1.0,2097152.0,162178.4,0.6666666666666666,1.933333333333333,4.333333333333333,2.0
2645,1377109335,2,5851.998636,58.51998636,1.0,2097152.0,183149.3333333333,0.1333333333333333,1.2666666666666666,4.4,2.0
2646,1377109635,2,5851.998636,58.51998636,1.0,2097152.0,174761.86666666667,1.933333333333333,2.533333333333333,4.333333333333333,2.0
2647,1377109935,2,5851.998636,58.51998636,1.0,2097152.0,146800.0,0.8666666666666667,0.6,4.333333333333333,2.0
2648,1377110235,2,5851.998636,58.51998636,1.0,2097152.0,149596.26666666663,0.5333333333333333,1.3333333333333333,4.333333333333333,2.0
2649,1377110535,2,5851.998636,58.51998636,1.0,2097152.0,159383.2,2.333333333333333,1.4666666666666666,4.333333333333333,2.0
2650,1377110835,2,5851.998636,58.51998636,1.0,2097152.0,153790.4,2.066666666666667,1.1333333333333333,4.333333333333333,2.0
2651,1377111135,2,5851.998636,58.51998636,1.0,2097152.0,157984.53333333333,1.6,0.6666666666666666,4.333333333333333,2.0
2652,1377111435,2,5851.998636,58.51998636,1.0,2097152.0,145401.86666666667,2.933333333333333,1.0,4.333333333333333,2.0
2653,1377111736,2,5851.998636,58.51998636,1.0,2097152.0,176159.2,0.3333333333333333,1.0666666666666669,4.333333333333333,2.0
2654,1377112036,2,5851.998636,58.51998636,1.0,2097152.0,194333.6,0.2666666666666666,1.3333333333333333,4.333333333333333,2.0
2655,1377112336,2,5851.998636,58.51998636,1.0,2097152.0,195731.7333333333,1.0,0.8,4.066666666666666,1.6666666666666667
2656,1377112636,2,5851.998636,58.51998636,1.0,2097152.0,184548.0,3.2666666666666666,0.8,4.133333333333334,1.7333333333333334
2657,1377112935,2,5851.998636,58.51998636,1.0,2097152.0,185944.26666666663,2.4,1.0666666666666669,4.066666666666666,1.8
2658,1377113235,2,5851.998636,58.51998636,1.0,2097152.0,187342.4,2.333333333333333,3.0,4.133333333333334,1.933333333333333
2659,1377113535,2,5851.998636,58.51998636,1.0,2097152.0,183148.53333333333,0.2666666666666666,0.7333333333333333,4.133333333333334,1.8666666666666667
2660,1377113835,2,5851.998636,58.51998636,1.0,2097152.0,127226.13333333332,0.9333333333333332,1.933333333333333,4.2,2.0
2661,1377114135,2,5851.998636,58.51998636,1.0,2097152.0,159381.86666666667,0.9333333333333332,1.6666666666666667,4.133333333333334,1.933333333333333
2662,1377114435,2,5851.998636,58.51998636,1.0,2097152.0,183149.3333333333,0.2666666666666666,4.466666666666667,4.2,2.0
2663,1377114735,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,163576.53333333333,0.3333333333333333,1.4666666666666666,4.133333333333334,2.0
2664,1377115035,2,5851.998636,58.51998636,1.0,2097152.0,178955.2,1.2666666666666666,0.6666666666666666,4.2,1.8
2665,1377115335,2,5851.998636,74.125316056,1.2666666666666666,2097152.0,180352.8,1.7333333333333334,132.93333333333334,139.53333333333333,6.8
2666,1377115635,2,5851.998636,58.51998636,1.0,2097152.0,222295.46666666667,1.7333333333333334,0.8666666666666667,4.0,1.933333333333333
2667,1377115935,2,5851.998636,58.51998636,1.0,2097152.0,202721.3333333333,0.4,0.8666666666666667,4.0,1.933333333333333
2668,1377116235,2,5851.998636,58.51998636,1.0,2097152.0,171965.06666666668,1.2,0.7333333333333333,4.066666666666666,1.933333333333333
2669,1377116535,2,5851.998636,58.51998636,1.0,2097152.0,141207.46666666667,2.8,1.2666666666666666,3.933333333333333,1.933333333333333
2670,1377116835,2,5851.998636,58.51998636,1.0,2097152.0,160780.0,2.933333333333333,1.8,4.0,2.0
2671,1377117135,2,5851.998636,58.51998636,1.0,2097152.0,178955.46666666667,0.4,1.1333333333333333,4.133333333333334,1.933333333333333
2672,1377117435,2,5851.998636,64.37198499600001,1.1,2097152.0,169169.33333333337,1.2666666666666666,0.6,4.066666666666666,1.8666666666666667
2673,1377117735,2,5851.998636,58.51998636,1.0,2097152.0,142605.6,2.333333333333333,0.9333333333333332,4.0,2.0
2674,1377118036,2,5851.998636,58.51998636,1.0,2097152.0,159381.6,2.333333333333333,0.9333333333333332,4.0,1.8666666666666667
2675,1377118336,2,5851.998636,58.51998636,1.0,2097152.0,187343.46666666667,2.0,11.666666666666664,20.666666666666668,2.333333333333333
2676,1377118636,2,5851.998636,95.582644388,1.6333333333333335,2097152.0,281016.0,4.2,945.8666666666668,980.4,31.8
2677,1377118936,2,5851.998636,101.434643024,1.7333333333333334,2097152.0,370494.66666666674,4.333333333333333,941.5333333333334,977.6,31.86666666666667
2678,1377119236,2,5851.998636,142.398633476,2.4333333333333336,2097152.0,473954.4,4.2,1625.6,1693.466666666667,57.4
2679,1377119536,2,5851.998636,89.730645752,1.5333333333333334,2097152.0,507508.8,4.266666666666667,938.9333333333332,976.7333333333332,31.33333333333333
2680,1377119836,2,5851.998636,87.77997954,1.5,2097152.0,394261.6,4.266666666666667,937.9333333333332,975.6,31.53333333333333
2681,1377120136,2,5851.998636,99.483976812,1.7,2097152.0,394262.13333333336,12.2,936.4,974.0,31.53333333333333
2682,1377120436,2,5851.998636,89.730645752,1.5333333333333334,2097152.0,367698.13333333336,14.4,705.8,726.3333333333335,24.0
2683,1377120736,2,5851.998636,58.51998636,1.0,2097152.0,281016.8,2.333333333333333,4.866666666666666,4.2,1.8666666666666667
2684,1377121036,2,5851.998636,58.51998636,1.0,2097152.0,197129.6,11.266666666666667,2.6666666666666665,4.2,2.066666666666667
2685,1377121336,2,5851.998636,58.51998636,1.0,2097152.0,167770.4,0.1333333333333333,1.7333333333333334,4.2,2.0
2686,1377121636,2,5851.998636,58.51998636,1.0,2097152.0,152391.73333333337,0.2,1.3333333333333333,4.133333333333334,1.933333333333333
2687,1377121936,2,5851.998636,58.51998636,1.0,2097152.0,178954.4,0.9333333333333332,0.7333333333333333,4.2,2.0
2688,1377122236,2,5851.998636,58.51998636,1.0,2097152.0,201324.0,2.2666666666666666,1.2666666666666666,4.066666666666666,1.8666666666666667
2689,1377122537,2,5851.998636,66.322651208,1.1333333333333333,2097152.0,155188.0,2.6666666666666665,147.2,139.66666666666666,6.7333333333333325
2690,1377122837,2,5851.998636,58.51998636,1.0,2097152.0,146798.93333333332,0.1333333333333333,0.8666666666666667,4.066666666666666,1.933333333333333
2691,1377123137,2,5851.998636,58.51998636,1.0,2097152.0,180353.6,2.066666666666667,15.333333333333336,4.066666666666666,1.933333333333333
2692,1377123437,2,5851.998636,58.51998636,1.0,2097152.0,159382.4,1.8666666666666667,0.8666666666666667,4.133333333333334,1.933333333333333
2693,1377123737,2,5851.998636,58.51998636,1.0,2097152.0,158782.2857142857,1.5714285714285714,0.6428571428571429,3.571428571428572,1.5
2694,1377124037,2,5851.998636,58.51998636,1.0,2097152.0,205519.2,2.933333333333333,2.2,4.0,1.7333333333333334
2695,1377124337,2,5851.998636,58.51998636,1.0,2097152.0,164974.13333333333,5.8,1.1333333333333333,4.6,1.8
2696,1377124637,2,5851.998636,195.0666212,3.333333333333333,2097152.0,306182.4,256.0,15.466666666666669,18.866666666666667,156.6
2697,1377124937,2,5851.998636,140.447967264,2.4,2097152.0,356512.8,225.06666666666663,235.46666666666667,11.6,79.4
2698,1377125237,2,5851.998636,58.51998636,1.0,2097152.0,306181.6,0.1333333333333333,1.5333333333333334,5.533333333333332,2.0
2699,1377125537,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,212508.8,39.93333333333333,68.66666666666666,63.13333333333333,3.8
2700,1377125837,2,5851.998636,93.63197817600002,1.6,2097152.0,331347.2,4.333333333333333,984.8,1024.3333333333333,32.93333333333333
2701,1377126137,2,5851.998636,105.335975448,1.8,2097152.0,432011.2,4.4,982.8,1022.8,33.13333333333333
2702,1377126437,2,5851.998636,146.29996590000005,2.5,2097152.0,494925.6,4.4,1653.7333333333331,1726.2,59.06666666666667
2703,1377126737,2,5851.998636,117.03997272,2.0,2097152.0,427816.8,4.333333333333333,970.9333333333332,1011.0,32.73333333333333
2704,1377127037,2,5851.998636,117.03997272,2.0,2097152.0,448788.8,4.266666666666667,973.9333333333334,1012.8666666666668,32.86666666666667
2705,1377127337,2,5851.998636,117.03997272,2.0,2097152.0,398456.0,11.8,973.4666666666668,1012.6,32.666666666666664
2706,1377127637,2,5851.998636,89.730645752,1.5333333333333334,2097152.0,415234.4,20.4,450.66666666666674,466.13333333333327,16.2
2707,1377127937,2,5851.998636,64.37198499600001,1.1,2097152.0,251656.8,0.2,1.933333333333333,4.2,2.0
2708,1377128237,2,5851.998636,62.42131878400001,1.0666666666666669,2097152.0,163576.8,0.1333333333333333,0.6666666666666666,4.266666666666667,2.0
2709,1377128537,2,5851.998636,58.51998636,1.0,2097152.0,176159.2,0.2,1.0666666666666669,4.133333333333334,2.0
2710,1377128837,2,5851.998636,58.51998636,1.0,2097152.0,167770.4,0.1333333333333333,0.6666666666666666,4.266666666666667,2.0
